Experiment_ID,Angle[degree]ORDistance[mm],Secondary-axis [mm],Main-axis [mm],Out-of-roundness [-],Collapse [mm]
71,7.0,22.299846678871297,21.421372476969868,0.039877141391527,-0.6081454685688463
71,8.0,22.29188829379096,21.415883880092743,0.0397650287157382,-0.6136340654459715
71,9.0,22.28669037739781,21.42410292508378,0.0391559840050299,-0.6054150204549344
71,10.0,22.281296505022027,21.448106503982952,0.0378215266942691,-0.5814114415557619
71,11.0,22.27288646837003,21.4772157837572,0.0361183883632805,-0.5523021617815118
71,12.0,22.266383187050693,21.498260741188325,0.0348678735395534,-0.5312572043503891
71,13.0,22.25922441319177,21.50767107863952,0.0341157412708822,-0.521846866899196
71,14.0,22.25912995118543,21.50269140895409,0.0343374986280409,-0.5268265365846254
71,15.0,22.260942425888864,21.48859823084112,0.0350595141009046,-0.5409197146975977
71,16.0,22.257675600126337,21.471387538193184,0.0356924769700821,-0.55813040734553
71,17.0,22.250820770682058,21.45273619292449,0.0362279637589249,-0.5767817526142203
71,18.0,22.249265763982045,21.434936081835676,0.0369653881741559,-0.5945818637030413
71,19.0,22.24531273295697,21.42710224361044,0.0371415521378774,-0.6024157019282725
71,20.0,22.2455741184853,21.42218997837267,0.0373764029765969,-0.607327967166043
71,21.0,22.24418630901962,21.419470283876382,0.037436862085775,-0.6100476616623318
71,22.0,22.246885716074388,21.422187298673958,0.0374360628062425,-0.6073306468647601
71,23.0,22.24551713634503,21.422276166383327,0.0373699039623524,-0.6072417791553875
71,24.0,22.23176124243251,21.42251080131475,0.0367348229370421,-0.6070071442239637
71,25.0,22.218249047392234,21.41839681534263,0.0363082040209412,-0.6111211301960857
71,26.0,22.20695409563322,21.414547520031853,0.0359702185749297,-0.6149704255068613
71,27.0,22.20219686275871,21.40907001691724,0.0360029142626831,-0.6204479286214735
71,28.0,22.1979333625929,21.40523126265306,0.0359836335002678,-0.6242866828856535
71,29.0,22.19209070523798,21.40079539356752,0.0359197742604582,-0.6287225519711974
71,30.0,22.19056742151227,21.39886074212513,0.035938447738366,-0.630657203413584
71,31.0,22.19504805939075,21.398898444144,0.0361401287679097,-0.6306195013947118
71,32.0,22.198120528871467,21.398240428335612,0.0363094690729643,-0.6312775172030989
71,33.0,22.19475604039591,21.401964211472308,0.0359877066254258,-0.6275537340664066
71,34.0,22.192084962755025,21.405372031247897,0.0357117633464353,-0.6241459142908177
71,35.0,22.189399686498447,21.408655408568876,0.0354408244365458,-0.6208625369698417
71,36.0,22.184806182199484,21.413146296808776,0.0350284507949017,-0.6163716487299382
71,37.0,22.181608200073523,21.419221356353884,0.034607513682524,-0.6102965891848307
71,38.0,22.18122681533871,21.426100721907165,0.0342779218001213,-0.6034172236315491
71,39.0,22.18042932453655,21.43093235524592,0.0340223953671403,-0.5985855902927959
71,40.0,22.182461620304423,21.438229411751305,0.033783408715207,-0.5912885337874094
71,41.0,22.18493907817911,21.44378114410977,0.0336438562070049,-0.5857368014289435
71,42.0,22.18606164827636,21.45067636624066,0.033381814520577,-0.5788415792980537
71,43.0,22.187838102573934,21.45468653139561,0.0332804182547626,-0.5748314141431052
71,44.0,22.18749647893005,21.464787883330583,0.0328063735841222,-0.564730062208131
71,44.860000000000014,22.18852377968134,21.475301660840213,0.0323757478762972,-0.5542162846985015
72,0.0,22.4273462826204,21.72259361902122,0.0319861222309325,-0.3104824291169556
72,1.0,22.421243131104752,21.605103767878862,0.0370415534100991,-0.4279722802593113
72,2.0,22.41306932868097,21.482735805171945,0.0422244048664118,-0.5503402429662323
72,3.0,22.400957219120745,21.365596564447262,0.046991198705592,-0.667479483690915
72,4.0,22.392290131699568,21.26037672653581,0.0513733716840416,-0.7726993216023672
72,5.0,22.387321208080294,21.179752374185234,0.0548070923577239,-0.8533236739529428
72,6.0,22.38010570757268,21.13322701933138,0.0565912215578571,-0.8998490288067984
72,7.0,22.372093439613856,21.128447945832487,0.05644447879471,-0.90462810230569
72,8.0,22.363812559792077,21.152940315943404,0.0549570219429705,-0.8801357321947734
72,9.0,22.3576935755594,21.195344643706605,0.0527547279060482,-0.8377314044315725
72,10.0,22.34869941685603,21.242284138782843,0.0502161058063737,-0.7907919093553346
72,11.0,22.336961051101586,21.28223793741018,0.0478699892555643,-0.7508381107279973
72,12.0,22.321803925242023,21.309698960062047,0.0459357087938476,-0.7233770880761305
72,13.0,22.30870281543534,21.32693334391263,0.0445588927019416,-0.7061427042255488
72,14.0,22.30501366905614,21.33139992406177,0.0441887343767708,-0.7016761240764069
72,15.0,22.30561607474373,21.322241232122128,0.0446317545708603,-0.7108348160160496
72,16.0,22.30374726620797,21.313313439039085,0.0449521358254731,-0.7197626090990923
72,17.0,22.29993315990884,21.29968538293563,0.0453975547848086,-0.733390665202549
72,18.0,22.291334689348428,21.291048932794443,0.0453992785378013,-0.7420271153437348
72,19.0,22.28627714158129,21.285946646034045,0.0454013090755786,-0.7471294021041324
72,20.0,22.29199310363585,21.28417677743145,0.0457410632996728,-0.7488992707067226
72,21.0,22.29780998868587,21.290283241091814,0.0457279203953545,-0.7427928070463636
72,22.0,22.29883881382488,21.29462281365848,0.0455776577892426,-0.7384532344796995
72,23.0,22.2906688280256,21.303894271788103,0.0447860550238913,-0.7291817763500745
72,24.0,22.27743537820596,21.31128834169654,0.0438498480374945,-0.7217877064416385
72,25.0,22.26520203487642,21.32000870172308,0.0428988367801333,-0.7130673464151016
72,26.0,22.258861883959742,21.32564119944205,0.0423554424483799,-0.7074348486961313
72,27.0,22.258246600436483,21.331974746483507,0.0420400606764685,-0.7011013016546706
72,28.0,22.254989745454317,21.33285791237228,0.0418521604095291,-0.7002181357658976
72,29.0,22.2515568838419,21.334982919888425,0.041599909243309,-0.6980931282497522
72,30.0,22.24904398716565,21.331954711910075,0.0416232973213501,-0.7011213362281019
72,31.0,22.24923341252918,21.330669624560503,0.0416902200111225,-0.7024064235776741
72,32.0,22.2527991092376,21.331949412335387,0.0417939689805602,-0.7011266358027903
72,33.0,22.25440249838097,21.33653075112162,0.0416588108375774,-0.6965452970165558
72,34.0,22.253570115243463,21.34204900385196,0.0413705789150818,-0.6910270442862156
72,35.0,22.24995150910428,21.34945334849823,0.0408702878635115,-0.6836226996399475
72,36.0,22.246659405403623,21.35242991922603,0.0405857758682386,-0.6806461289121479
72,37.0,22.239342302924648,21.35627946586412,0.0400789628797723,-0.6767965822740614
72,38.0,22.232102621833505,21.356050463228016,0.0397607740603934,-0.6770255849101616
72,39.0,22.23000476621485,21.3640073580923,0.0393044260470261,-0.6690686900458758
72,40.0,22.229779370591004,21.376823544289064,0.0387125167833302,-0.6562525038491138
72,41.0,22.229294468257947,21.390438211875896,0.0380725893447336,-0.6426378362622813
72,42.0,22.228472269457274,21.404528267039503,0.0373957771768956,-0.6285477810986748
72,43.0,22.225515385774727,21.422422911950765,0.0364494032548771,-0.6106531361874126
72,44.0,22.228305696139916,21.441924974060324,0.0356909185245624,-0.5911510740778532
72,44.88,22.230172253197036,21.46017812963827,0.0349471912989575,-0.5728979184999083
73,0.0,22.290202087987,21.347484426346103,0.0428979716808855,-0.6283252612003416
73,1.0,22.27154493879044,21.25559536967079,0.0462303589066563,-0.720214317875655
73,2.0,22.268221731203774,21.177202741281885,0.0496463614052938,-0.7986069462645595
73,3.0,22.26676662338162,21.10283476030404,0.0529642311080429,-0.872974927242403
73,4.0,22.269795162568613,21.04087674264492,0.0559214171125676,-0.9349329449015222
73,5.0,22.275441466825452,20.99901548442589,0.0580832288114921,-0.976794203120555
73,6.0,22.274092614210485,20.977023310007,0.0590225945093857,-0.998786377539446
73,7.0,22.269803261253017,20.984971880589608,0.058465712933049,-0.9908378069568364
73,8.0,22.26656919589518,20.999039502477547,0.057678406913759,-0.9767701850688972
73,9.0,22.26818337583215,21.03475003931445,0.0561268664979694,-0.9410596482319952
73,10.0,22.27812361402744,21.06880015504717,0.0550297566357965,-0.90700953249927
73,11.0,22.296290694237207,21.103431879727385,0.0542805398968215,-0.8723778078190598
73,12.0,22.31639698851352,21.125838657023863,0.0541758573821438,-0.8499710305225783
73,13.0,22.33837816857544,21.14438525256677,0.0543321467097202,-0.8314244349796702
73,14.0,22.35873618665813,21.157050670370342,0.054682195258033,-0.8187590171760988
73,15.0,22.368742416515047,21.16546302689161,0.0547547237954705,-0.8103466606548295
73,16.0,22.366987191460364,21.16792916570278,0.0545626324038054,-0.8078805218436642
73,17.0,22.36135090940544,21.163326164806133,0.0545156133782055,-0.8124835227403118
73,18.0,22.354644052909563,21.165102528792083,0.0541295879892692,-0.8107071587543615
73,19.0,22.335036606537525,21.165625364420865,0.0532135679523727,-0.8101843231255828
73,20.0,22.309330846078232,21.168273777206405,0.0519233231947061,-0.8075359103400395
73,21.0,22.26943146870253,21.16826323412685,0.0501081985252037,-0.8075464534195902
73,22.0,22.234349197911516,21.17387924052087,0.0482562404966405,-0.8019304470255761
73,23.0,22.21380232657782,21.177360394211387,0.0471628552987414,-0.7984492933350573
73,24.0,22.202358037282323,21.17976520327034,0.0465326578884363,-0.7960444842761056
73,25.0,22.21430519544194,21.17687878010749,0.0472076537831666,-0.7989309074389546
73,26.0,22.234757538009816,21.175875615524618,0.0481839776345196,-0.7999340720218271
73,27.0,22.255590214719422,21.177028342443197,0.0490795054931444,-0.7987813451032508
73,28.0,22.278479717259504,21.16920798022427,0.0504769450048454,-0.806601707322173
73,29.0,22.29354410240457,21.164330165992038,0.0513844064208681,-0.8114795215544106
73,30.0,22.30500651549216,21.16323293355891,0.0519559278209569,-0.8125767539875355
73,31.0,22.3049135313352,21.16101055052821,0.0520528252233286,-0.8147991370182304
73,32.0,22.29734153604365,21.15957829141676,0.0517734391043461,-0.8162313961296839
73,33.0,22.288366282572795,21.16414935034723,0.0511570198418059,-0.8116603371992142
73,34.0,22.28195208431851,21.16599214458645,0.0507812888625653,-0.8098175429599905
73,35.0,22.273044911443343,21.170449739560752,0.0501731307086912,-0.8053599479856928
73,36.0,22.26952518149866,21.173245994975662,0.0498857244447402,-0.8025636925707786
73,37.0,22.27049963036522,21.16740486604766,0.050195864452843,-0.8084048214987831
73,38.0,22.26989868427177,21.164929082005028,0.0502811781671424,-0.810880605541417
73,39.0,22.26887521472775,21.1692527337815,0.0500378596548093,-0.8065569537649431
73,40.0,22.276775850358028,21.179836495871665,0.0499157651109435,-0.7959731916747828
73,41.0,22.286592424822544,21.19500216143324,0.049672356964754,-0.7808075261132075
73,42.0,22.29331863524137,21.220108870734897,0.0488359600745293,-0.7557008168115473
73,43.0,22.298144648688776,21.239993998090878,0.0481507014140894,-0.7358156894555705
73,44.0,22.295411942763117,21.26593540509132,0.0468458979354554,-0.7098742824551252
73,44.83000000000001,22.29333245430251,21.284763390231767,0.0458945121208569,-0.6910462973146778
74,0.0,22.333436255440027,21.83166733728312,0.022781304342214,-0.1938019080015287
74,1.0,22.320609342908,21.74888240230231,0.0259575373509051,-0.2765868429823399
74,2.0,22.311627036947897,21.66691571236825,0.0292711731768288,-0.3585535329163996
74,3.0,22.30823499287166,21.59212235121018,0.0325129346252085,-0.4333468940744716
74,4.0,22.308756203944967,21.52971457747021,0.0353700353803603,-0.4957546678144418
74,5.0,22.31081495260215,21.47768425208307,0.0378257866491286,-0.5477849932015815
74,6.0,22.306419256314857,21.4484225302574,0.0389547535402064,-0.5770467150272545
74,7.0,22.29654847072015,21.437931197668146,0.0389829276048602,-0.5875380476165084
74,8.0,22.288247670678366,21.432237634139568,0.0388645538946716,-0.5932316111450824
74,9.0,22.279779479204574,21.433338448805987,0.0384301020319829,-0.5921307964786635
74,10.0,22.277231023087342,21.43366723416656,0.0382994695607396,-0.5918020111180908
74,11.0,22.273814226427863,21.434964665266445,0.0380854342679217,-0.5905045800182052
74,12.0,22.27610812189936,21.433526789820675,0.0382548640710149,-0.5919424554639754
74,13.0,22.28560533267529,21.425414172329805,0.0390543852104146,-0.6000550729548451
74,14.0,22.288153760237314,21.414158403744292,0.0396811231016169,-0.6113108415403552
74,15.0,22.27900587484965,21.400646371702617,0.0398792640177269,-0.6248228735820334
74,16.0,22.269627577567,21.39052135570952,0.0399131665285943,-0.6349478895751304
74,17.0,22.265683772183596,21.380876593445816,0.0401720012810715,-0.6445926518388347
74,18.0,22.265499183880195,21.37355888944199,0.0404958588852383,-0.6519103558426593
74,19.0,22.268167941251864,21.368042771446454,0.0408674684648596,-0.6574264738381927
74,20.0,22.271986322530687,21.36620412176069,0.0411243088936193,-0.6592651235239622
74,21.0,22.270648784010987,21.36273504086136,0.0412210851464153,-0.6627342044232947
74,22.0,22.26901616681909,21.362429215242575,0.0411608461767779,-0.6630400300420725
74,23.0,22.268495580507903,21.36218321010673,0.0411483796466767,-0.6632860351779186
74,24.0,22.267666241018087,21.357890285607716,0.0413056332774905,-0.6675789596769377
74,25.0,22.262063310711287,21.35640219554906,0.0411188113668051,-0.6690670497355917
74,26.0,22.25439460103412,21.355757641251586,0.0407999007773659,-0.6697116040330684
74,27.0,22.243075614461105,21.351328303739734,0.0404870970416341,-0.6741409415449127
74,28.0,22.22789358940892,21.34947827752526,0.0398817978450886,-0.6759909677593896
74,29.0,22.21385008176039,21.34836925097389,0.0392945467425984,-0.6770999943107618
74,30.0,22.206329114090828,21.34600734681089,0.0390603150243494,-0.679461898473761
74,31.0,22.204087088934426,21.34699743308387,0.0389135707532788,-0.6784718122007796
74,32.0,22.198982688613437,21.348066316445088,0.0386332914269472,-0.6774029288395624
74,33.0,22.19545401082456,21.34898974823689,0.0384311568194573,-0.6764794970477617
74,34.0,22.192278159810044,21.35449805454739,0.0380368788484274,-0.6709711907372622
74,35.0,22.189701257400092,21.361872313862268,0.0375850763640395,-0.6635969314223829
74,36.0,22.188139959847515,21.36937029994613,0.0371737669142586,-0.6560989453385204
74,37.0,22.18798396259329,21.3775683502594,0.0367944765811239,-0.647900895025252
74,38.0,22.18882253944365,21.385964584969116,0.0364513439206938,-0.6395046603155379
74,39.0,22.19345971729574,21.39561107127273,0.0362239113790421,-0.6298581740119182
74,40.0,22.19630731250095,21.400491350017464,0.0361316235137127,-0.6249778952671861
74,41.0,22.198258063960488,21.411193901457064,0.0357342744319475,-0.6142753438275861
74,42.0,22.198492273868407,21.419245760696136,0.0353793376429016,-0.606223484588515
74,43.0,22.195286272680075,21.429419710348636,0.0347718613302826,-0.596049534936018
74,44.0,22.19417028767504,21.44112359350419,0.0341898138824924,-0.5843456517804597
74,44.84,22.19358615975097,21.451463159562977,0.0336938565041865,-0.574006085721674
75,0.0,22.21544965114513,22.48096110192135,-0.0120494618429911,0.4458317130797802
75,1.0,22.21334910464661,22.43309472227349,-0.009972513151575,0.3979653334319231
75,2.0,22.20980121098016,22.356837894968045,-0.0066728305240786,0.3217085061264768
75,3.0,22.20520516735285,22.242849246156357,-0.0017083665876981,0.2077198573147853
75,4.0,22.196858392684213,22.125006888818323,0.0032607706811231,0.0898774999767546
75,5.0,22.186785534659744,22.015568029193584,0.0077702064936756,-0.0195613596479837
75,6.0,22.181332670806626,21.932516418424537,0.0112917990174401,-0.1026129704170308
75,7.0,22.18011502187906,21.88193202639321,0.0135321644917069,-0.1531973624483562
75,8.0,22.183515135829737,21.84714916378369,0.0152649873803952,-0.1879802250578741
75,9.0,22.19098620652584,21.83151449856527,0.0163135737311625,-0.2036148902762988
75,10.0,22.195691935228705,21.83088232519511,0.0165558188289256,-0.2042470636464592
75,11.0,22.197937102470547,21.8396264491508,0.0162608826568177,-0.195502939690769
75,12.0,22.196338920809524,21.843979907895665,0.0159907848370652,-0.1911494809459029
75,13.0,22.193492096271516,21.84206584662206,0.0159484541001793,-0.1930635422195088
75,14.0,22.187610233115013,21.838573993795094,0.0158399904607169,-0.1965553950464702
75,15.0,22.17718829752997,21.82870114806095,0.0158150716212942,-0.2064282407806175
75,16.0,22.167413691586745,21.81307062965361,0.0160808251079557,-0.2220587591879592
75,17.0,22.156553766359423,21.79281561028118,0.0165071940200376,-0.242313778560387
75,18.0,22.14458859752808,21.76542953277714,0.0172070269277812,-0.2696998560644275
75,19.0,22.134867279541535,21.74719437802409,0.0175934025471964,-0.2879350108174776
75,20.0,22.12862505887493,21.725880205271583,0.0182773990792765,-0.3092491835699853
75,21.0,22.12137573937149,21.709921304987112,0.0186726579691762,-0.3252080838544557
75,22.0,22.11503056592334,21.69739153775843,0.0189533276975627,-0.337737851083137
75,23.0,22.111880367912352,21.6898191747552,0.0191540147420636,-0.3453102140863677
75,24.0,22.11045789626494,21.681628336755043,0.0194611772838988,-0.3535010520865249
75,25.0,22.10217287040502,21.672090267788803,0.0195180429861241,-0.3630391210527648
75,26.0,22.093288448974626,21.662748946759063,0.0195387780401952,-0.3723804420825054
75,27.0,22.08224492930507,21.654263543237317,0.019422685409076,-0.380865845604255
75,28.0,22.072071711961115,21.643130327162822,0.0194662521480587,-0.3919990616787423
75,29.0,22.070098864325203,21.63523581246121,0.0197349897152952,-0.3998935763803537
75,30.0,22.076571631568974,21.62890690727152,0.0203159562350539,-0.4062224815700475
75,31.0,22.09414231778785,21.62712020760094,0.0211944346659206,-0.4080091812406294
75,32.0,22.115738537120304,21.63182194153608,0.0219611415501501,-0.4033074473054867
75,33.0,22.123753512189992,21.637198814156985,0.0220808641259622,-0.3979305746845831
75,34.0,22.112912184408977,21.64149240700845,0.0213940099502775,-0.3936369818331222
75,35.0,22.101448456557357,21.64082559191814,0.0209040235939103,-0.3943037969234275
75,36.0,22.105830001485916,21.634955168891683,0.0213692792215995,-0.4001742199498856
75,37.0,22.118461971825703,21.625327471191937,0.0223794692525601,-0.4098019176496308
75,38.0,22.13031055414672,21.61220246225859,0.0235128227633869,-0.4229269265829778
75,39.0,22.132754765389603,21.60442662298291,0.0239766299114283,-0.4307027658586584
75,40.0,22.137259207718603,21.596094620436663,0.024559174476914,-0.4390347684049018
75,41.0,22.138778395869167,21.594896553569804,0.0246824891609114,-0.4402328352717646
75,42.0,22.144455599251124,21.592746267736675,0.0250377169009876,-0.4423831211048927
75,43.0,22.147986026468004,21.59706510913005,0.0250019370259262,-0.4380642797115186
75,44.0,22.152263775025048,21.602812568002143,0.0249352385151476,-0.432316820839425
75,45.0,22.15787030580949,21.609583187117,0.0248824097656598,-0.4255462017245683
75,45.22999999999999,22.159735092197327,21.611664735531388,0.0248725726540765,-0.4234646533101802
76,0.0,22.1806093605505,22.00987272914025,0.0077513071528275,-0.0169452054275467
76,1.0,22.17740286258664,21.99327903505761,0.0083590751998757,-0.0335388995101837
76,2.0,22.16858536220756,21.95963807922482,0.0094860403170094,-0.0671798553429781
76,3.0,22.156707332422595,21.905488565673668,0.0114051320302001,-0.1213293688941306
76,4.0,22.143618267361788,21.83625223594717,0.0139541731505507,-0.1905656986206274
76,5.0,22.13403037713517,21.767928305832637,0.0166207426052218,-0.2588896287351652
76,6.0,22.126560221135183,21.715101874683,0.0186798813916043,-0.3117160598848016
76,7.0,22.126183241062897,21.683126677813284,0.020114415280761,-0.3436912567545143
76,8.0,22.12940196331718,21.660772892819462,0.0212753867530847,-0.3660450417483325
76,9.0,22.13208264945716,21.654832324186827,0.0216667848568975,-0.3719856103809711
76,10.0,22.13128257739306,21.65882845721317,0.0214490409637626,-0.3679894773546266
76,11.0,22.13101187856376,21.65740385263488,0.0215014273662118,-0.3694140819329199
76,12.0,22.130058844043983,21.658117875036044,0.0214257443090451,-0.3687000595317542
76,13.0,22.12740643238891,21.6530690998652,0.0215345373050597,-0.3737488347025994
76,14.0,22.11854405049456,21.648891614991527,0.0213218467096865,-0.3779263195762716
76,15.0,22.1145211365892,21.64201629685419,0.0214513435911904,-0.3848016377136076
76,16.0,22.114290842808277,21.631312277641676,0.0219268423882797,-0.3955056569261259
76,17.0,22.11260311731001,21.61980399823508,0.0223726877181637,-0.4070139363327207
76,18.0,22.104562929165564,21.610170581485125,0.0224450190285798,-0.4166473530826735
76,19.0,22.09398818416821,21.59701798955313,0.0225620512273433,-0.4297999450146683
76,20.0,22.08106261686745,21.580508141205247,0.0227247747336512,-0.4463097933625519
76,21.0,22.06845751648244,21.57156205069001,0.0225586585982818,-0.4552558838777862
76,22.0,22.05943001794444,21.558345771669178,0.0227488258977653,-0.468472162898621
76,23.0,22.05422878181546,21.5547575161237,0.0226755978632716,-0.4720604184440979
76,24.0,22.052269573430028,21.54777213015759,0.0229037823243957,-0.4790458044102088
76,25.0,22.05035502706704,21.542714166097312,0.0230464909855664,-0.4841037684704865
76,26.0,22.05109185240205,21.5306594894626,0.0236272149924438,-0.4961584451051983
76,27.0,22.05111429883162,21.5254724848422,0.0238637199231808,-0.5013454497256014
76,28.0,22.05073578289556,21.520868972836677,0.0240555313814682,-0.505948961731125
76,29.0,22.05037271404372,21.513523678518503,0.0243725188595083,-0.5132942560492921
76,30.0,22.049377758477515,21.50454085462183,0.0247351617230487,-0.5222770799459688
76,31.0,22.051843611453695,21.499712618478952,0.025066307562667,-0.5271053160888464
76,32.0,22.054440952266752,21.49505413499285,0.0253957162099218,-0.5317637995749465
76,33.0,22.056132161061385,21.500192448012296,0.0252392204221484,-0.5266254865555027
76,34.0,22.05323917340259,21.50521667108781,0.0248797853572278,-0.5216012634799903
76,35.0,22.049229456026865,21.505759537958312,0.0246731016564883,-0.5210583966094866
76,36.0,22.044692694867532,21.50210724872266,0.0246329473352285,-0.5247106858451396
76,37.0,22.043588705940152,21.4953378311763,0.0248901532846219,-0.5314801033914982
76,38.0,22.046221670522044,21.48622034617077,0.0254236143420622,-0.5405975883970271
76,39.0,22.050411918755785,21.47652513612798,0.0260540030944359,-0.5502927984398198
76,40.0,22.051943201723148,21.471165724178785,0.0263668351583784,-0.5556522103890131
76,41.0,22.05191240029704,21.46567928230974,0.0266145168915793,-0.5611386522580588
76,42.0,22.05149947405957,21.466509086747244,0.0265580979081989,-0.5603088478205542
76,43.0,22.0511906304592,21.46948524403852,0.0264089614827105,-0.5573326905292824
76,44.0,22.05453977136412,21.475160376178053,0.0263033633322411,-0.5516575583897456
76,45.0,22.06021878960264,21.480187555604843,0.0263329562954041,-0.5466303789629556
76,45.30000000000001,22.062305970326875,21.483163781312264,0.0262925943608828,-0.5436541532555346
77,0.0,22.145793249152263,21.91861247299135,0.0103128501997883,-0.1102904742827988
77,1.0,22.13617020319654,21.91386822982364,0.0100913774010887,-0.1150347174505093
77,2.0,22.126905574504093,21.89654879214885,0.0104570247055241,-0.1323541551252951
77,3.0,22.116634729645348,21.85976873453813,0.011660407952317,-0.1691342127360151
77,4.0,22.10854542520397,21.806996340713766,0.0136887926381063,-0.2219066065603812
77,5.0,22.1053643133023,21.749718479543887,0.0161445095386568,-0.2791844677302606
77,6.0,22.10793917421621,21.702153555189252,0.0184206004265485,-0.326749392084892
77,7.0,22.107118734978204,21.662211626003117,0.0201965168233737,-0.3666913212710341
77,8.0,22.107518619621366,21.637779348400617,0.021323770518444,-0.3911235988735306
77,9.0,22.10879578212801,21.62637097200379,0.0218996293768641,-0.4025319752703566
77,10.0,22.111459547847986,21.618648633382715,0.0223711056172341,-0.4102543138914321
77,11.0,22.11550401200392,21.61530836368686,0.0227063349234534,-0.4135945835872867
77,12.0,22.12007009895071,21.61322255138448,0.0230082972710606,-0.415680395889666
77,13.0,22.12151692485107,21.610308568505715,0.0232062557799143,-0.4185943787684323
77,14.0,22.115794081282164,21.60410409386027,0.0232281193778291,-0.4247988534138791
77,15.0,22.105063762348333,21.59985143275364,0.0229340667033628,-0.4290515145205056
77,16.0,22.09852530799836,21.5938944317846,0.0229076716812263,-0.435008515489546
77,17.0,22.099759908291635,21.58510466012562,0.0233627271134579,-0.4437982871485282
77,18.0,22.10350212425584,21.57412952747679,0.0240308197846299,-0.4547734197973589
77,19.0,22.10044044883505,21.564083747441884,0.0243478625638747,-0.464819199832263
77,20.0,22.0893303557444,21.55181307436802,0.024400546984247,-0.4770898729061272
77,21.0,22.075814158703345,21.541999224988547,0.0242324792565692,-0.4869037222856001
77,22.0,22.061565767203675,21.53150513287603,0.024062053185142,-0.4973978143981163
77,23.0,22.05025239944603,21.52270981946491,0.0239477463423296,-0.5061931278092366
77,24.0,22.04097149698936,21.513336303012508,0.0239519505460501,-0.5155666442616393
77,25.0,22.034327528409445,21.502863761276284,0.0241257482683187,-0.5260391859978633
77,26.0,22.03637253672252,21.49527395700636,0.0245631196892225,-0.5336289902677898
77,27.0,22.037698936558165,21.48896492568104,0.0249097293764702,-0.5399380215931089
77,28.0,22.03974484476965,21.4824079572868,0.025300256159684,-0.5464949899873481
77,29.0,22.043121121510367,21.478902986895516,0.0256126297330966,-0.549999960378635
77,30.0,22.04517742508166,21.477714442470084,0.0257599293060481,-0.5511885048040632
77,31.0,22.04909306016809,21.4831641179164,0.0256902916866187,-0.5457388293577452
77,32.0,22.05305333058725,21.48807779534392,0.0256470118641675,-0.5408251519302283
77,33.0,22.055587781781504,21.49650274688077,0.025379613149093,-0.5324002003933757
77,34.0,22.058183785627488,21.50207886423303,0.0252443311737078,-0.5268240830411166
77,35.0,22.056444651133656,21.510706777105195,0.0247737200229478,-0.5181961701689524
77,36.0,22.05310144420641,21.511065546462973,0.0246056691538745,-0.5178374008111746
77,37.0,22.04959158963595,21.501441059391336,0.0248832423274369,-0.5274618878828115
77,38.0,22.046666732141787,21.482645040149265,0.0256037122385304,-0.5462579071248825
77,39.0,22.04497620873305,21.467542177456977,0.0262125641325922,-0.5613607698171705
77,40.0,22.03904257695689,21.453073488673557,0.026600012251443,-0.5758294586005945
77,41.0,22.034048807153184,21.441953834893557,0.0268780961846716,-0.5869491123805943
77,42.0,22.03294303904695,21.43630970729366,0.0270841145916944,-0.5925932399804879
77,43.0,22.03453520776759,21.43190290430938,0.0273564373541706,-0.597000042964769
77,44.0,22.04174208933232,21.4335102915092,0.0276106258799594,-0.5953926557649503
77,45.0,22.041380013439817,21.4405968765948,0.027272494607788,-0.5883060706793515
77,45.25999999999999,22.040715540179736,21.44318271028064,0.0271249472263454,-0.5857202369935095
78,0.0,22.10982648127239,21.33190252322126,0.0354097224950373,-0.6373167543416862
78,1.0,22.10737599006675,21.29932894699448,0.0367808720402514,-0.6698903305684638
78,2.0,22.109146128516706,21.26758871366591,0.0383062048868653,-0.7016305638970373
78,3.0,22.11356843529352,21.241305158709725,0.0397038813971251,-0.7279141188532208
78,4.0,22.119683998000905,21.22776274494742,0.0405986777128853,-0.7414565326155262
78,5.0,22.120481267243683,21.22327165747693,0.0408393943558598,-0.7459476200860138
78,6.0,22.107752856684822,21.224753460484973,0.0401925705708464,-0.7444658170779732
78,7.0,22.091115504457907,21.228154488732237,0.0392804589377015,-0.7410647888307125
78,8.0,22.073277442082745,21.23278392816598,0.0382577779982904,-0.7364353493969666
78,9.0,22.061353221128176,21.236596815204976,0.0375414526799101,-0.7326224623579698
78,10.0,22.054894602973512,21.23801003838254,0.0371831403870255,-0.731209239180405
78,11.0,22.05606029246249,21.24022841398439,0.037135223977272,-0.7289908635785558
78,12.0,22.06447562676244,21.23597484644445,0.0377118899789095,-0.7332444311184965
78,13.0,22.08027242845559,21.234854785685787,0.0384819156333527,-0.7343644918771588
78,14.0,22.10439021814787,21.23837813391203,0.0394193381792267,-0.7308411436509168
78,15.0,22.137154503077493,21.24326646435232,0.0406882023175988,-0.7259528132106254
78,16.0,22.162319522260415,21.24460299319433,0.041772833047524,-0.7246162843686115
78,17.0,22.16761686464797,21.246301900909067,0.0419366274285332,-0.7229173766538786
78,18.0,22.159978710635805,21.24015937880413,0.0418685489097505,-0.7290598987588197
78,19.0,22.133443260601517,21.24058182434021,0.0406414731894081,-0.7286374532227349
78,20.0,22.104944756235305,21.23983935113801,0.0393780677486716,-0.7293799264249365
78,21.0,22.080543554931936,21.238141162866324,0.0383446667549972,-0.7310781146966221
78,22.0,22.076975067898445,21.235964950417134,0.0382812928787244,-0.7332543271458078
